timestamp,outcome,color,batch
2025-04-11 17:54:39,14,red,batch_3
2025-04-11 17:54:42,3,red,batch_3
2025-04-11 17:54:45,14,red,batch_3
2025-04-11 17:54:48,3,red,batch_3
2025-04-11 17:54:51,4,black,batch_3
2025-04-11 17:54:54,25,red,batch_3
2025-04-11 17:54:57,11,black,batch_3
2025-04-11 17:55:00,34,red,batch_3
2025-04-11 17:55:03,6,black,batch_3
2025-04-11 17:55:06,3,red,batch_3
2025-04-11 17:55:09,29,black,batch_3
2025-04-11 17:55:12,8,black,batch_3
2025-04-11 17:55:15,28,black,batch_3
2025-04-11 17:55:18,22,black,batch_3
2025-04-11 17:55:21,22,black,batch_3
2025-04-11 17:55:24,0,green,batch_3
2025-04-11 17:55:27,23,red,batch_3
2025-04-11 17:55:30,34,red,batch_3
2025-04-11 17:55:33,2,black,batch_3
2025-04-11 17:55:36,20,black,batch_3
2025-04-11 17:55:39,22,black,batch_3
2025-04-11 17:55:42,20,black,batch_3
2025-04-11 17:55:45,2,black,batch_3
2025-04-11 17:55:48,29,black,batch_3
2025-04-11 17:55:51,34,red,batch_3
2025-04-11 17:55:54,3,red,batch_3
2025-04-11 17:55:57,35,black,batch_3
2025-04-11 17:56:00,16,red,batch_3
2025-04-11 17:56:03,16,red,batch_3
2025-04-11 17:56:06,10,black,batch_3
2025-04-11 17:56:09,32,red,batch_3
2025-04-11 17:56:12,16,red,batch_3
2025-04-11 17:56:15,24,black,batch_3
2025-04-11 17:56:18,32,red,batch_3
2025-04-11 17:56:21,21,red,batch_3
2025-04-11 17:56:24,36,red,batch_3
2025-04-11 17:56:27,33,black,batch_3
2025-04-11 17:56:30,35,black,batch_3
2025-04-11 17:56:33,36,red,batch_3
2025-04-11 17:56:36,8,black,batch_3
2025-04-11 17:56:39,7,red,batch_3
2025-04-11 17:56:42,15,black,batch_3
2025-04-11 17:56:45,32,red,batch_3
2025-04-11 17:56:48,19,red,batch_3
2025-04-11 17:56:51,29,black,batch_3
2025-04-11 17:56:54,13,black,batch_3
2025-04-11 17:56:57,35,black,batch_3
2025-04-11 17:57:00,14,red,batch_3
2025-04-11 17:57:03,2,black,batch_3
2025-04-11 17:57:06,8,black,batch_3
2025-04-11 17:57:09,29,black,batch_3
2025-04-11 17:57:12,6,black,batch_3
2025-04-11 17:57:15,8,black,batch_3
2025-04-11 17:57:18,36,red,batch_3
2025-04-11 17:57:21,8,black,batch_3
2025-04-11 17:57:24,19,red,batch_3
2025-04-11 17:57:27,17,black,batch_3
2025-04-11 17:57:30,0,green,batch_3
2025-04-11 17:57:33,8,black,batch_3
2025-04-11 17:57:36,19,red,batch_3
2025-04-11 17:57:39,15,black,batch_3
2025-04-11 17:57:42,27,red,batch_3
2025-04-11 17:57:45,19,red,batch_3
2025-04-11 17:57:48,26,black,batch_3
2025-04-11 17:57:51,16,red,batch_3
2025-04-11 17:57:54,5,red,batch_3
2025-04-11 17:57:57,32,red,batch_3
2025-04-11 17:58:00,5,red,batch_3
2025-04-11 17:58:03,19,red,batch_3
2025-04-11 17:58:06,23,red,batch_3
2025-04-11 17:58:09,2,black,batch_3
2025-04-11 17:58:12,15,black,batch_3
2025-04-11 17:58:15,17,black,batch_3
2025-04-11 17:58:18,21,red,batch_3
2025-04-11 17:58:21,35,black,batch_3
2025-04-11 17:58:24,20,black,batch_3
2025-04-11 17:58:27,0,green,batch_3
2025-04-11 17:58:30,22,black,batch_3
2025-04-11 17:58:33,11,black,batch_3
2025-04-11 17:58:36,19,red,batch_3
2025-04-11 17:58:39,20,black,batch_3
2025-04-11 17:58:42,11,black,batch_3
2025-04-11 17:58:45,12,red,batch_3
2025-04-11 17:58:48,27,red,batch_3
2025-04-11 17:58:51,20,black,batch_3
2025-04-11 17:58:54,31,black,batch_3
2025-04-11 17:58:57,4,black,batch_3
2025-04-11 17:59:00,32,red,batch_3
2025-04-11 17:59:03,23,red,batch_3
2025-04-11 17:59:06,28,black,batch_3
2025-04-11 17:59:09,32,red,batch_3
2025-04-11 17:59:12,23,red,batch_3
2025-04-11 17:59:15,29,black,batch_3
2025-04-11 17:59:18,18,red,batch_3
2025-04-11 17:59:21,5,red,batch_3
2025-04-11 17:59:24,28,black,batch_3
2025-04-11 17:59:27,31,black,batch_3
2025-04-11 17:59:30,3,red,batch_3
2025-04-11 17:59:33,34,red,batch_3
2025-04-11 17:59:36,0,green,batch_3
2025-04-11 17:59:39,26,black,batch_3
2025-04-11 17:59:42,30,red,batch_3
2025-04-11 17:59:45,17,black,batch_3
2025-04-11 17:59:48,27,red,batch_3
2025-04-11 17:59:51,33,black,batch_3
2025-04-11 17:59:54,7,red,batch_3
2025-04-11 17:59:57,3,red,batch_3
2025-04-11 18:00:00,18,red,batch_3
2025-04-11 18:00:03,13,black,batch_3
2025-04-11 18:00:06,18,red,batch_3
2025-04-11 18:00:09,23,red,batch_3
2025-04-11 18:00:12,21,red,batch_3
2025-04-11 18:00:15,14,red,batch_3
2025-04-11 18:00:18,5,red,batch_3
2025-04-11 18:00:21,33,black,batch_3
2025-04-11 18:00:24,10,black,batch_3
2025-04-11 18:00:27,22,black,batch_3
2025-04-11 18:00:30,19,red,batch_3
2025-04-11 18:00:33,17,black,batch_3
2025-04-11 18:00:36,18,red,batch_3
2025-04-11 18:00:39,32,red,batch_3
2025-04-11 18:00:42,2,black,batch_3
2025-04-11 18:00:45,17,black,batch_3
2025-04-11 18:00:48,11,black,batch_3
2025-04-11 18:00:51,26,black,batch_3
2025-04-11 18:00:54,29,black,batch_3
2025-04-11 18:00:57,23,red,batch_3
2025-04-11 18:01:00,5,red,batch_3
2025-04-11 18:01:03,14,red,batch_3
2025-04-11 18:01:06,26,black,batch_3
2025-04-11 18:01:09,33,black,batch_3
2025-04-11 18:01:12,30,red,batch_3
2025-04-11 18:01:15,24,black,batch_3
2025-04-11 18:01:18,22,black,batch_3
2025-04-11 18:01:21,30,red,batch_3
2025-04-11 18:01:24,28,black,batch_3
2025-04-11 18:01:27,29,black,batch_3
2025-04-11 18:01:30,22,black,batch_3
2025-04-11 18:01:33,30,red,batch_3
2025-04-11 18:01:36,35,black,batch_3
2025-04-11 18:01:39,28,black,batch_3
2025-04-11 18:01:42,5,red,batch_3
2025-04-11 18:01:45,18,red,batch_3
2025-04-11 18:01:48,36,red,batch_3
2025-04-11 18:01:51,34,red,batch_3
2025-04-11 18:01:54,4,black,batch_3
2025-04-11 18:01:57,13,black,batch_3
2025-04-11 18:02:00,5,red,batch_3
2025-04-11 18:02:03,31,black,batch_3
2025-04-11 18:02:06,12,red,batch_3
2025-04-11 18:02:09,6,black,batch_3
2025-04-11 18:02:12,8,black,batch_3
2025-04-11 18:02:15,29,black,batch_3
2025-04-11 18:02:18,15,black,batch_3
2025-04-11 18:02:21,36,red,batch_3
2025-04-11 18:02:24,11,black,batch_3
2025-04-11 18:02:27,17,black,batch_3
2025-04-11 18:02:30,5,red,batch_3
2025-04-11 18:02:33,3,red,batch_3
2025-04-11 18:02:36,14,red,batch_3
2025-04-11 18:02:39,17,black,batch_3
2025-04-11 18:02:42,36,red,batch_3
2025-04-11 18:02:45,30,red,batch_3
2025-04-11 18:02:48,29,black,batch_3
2025-04-11 18:02:51,2,black,batch_3
2025-04-11 18:02:54,30,red,batch_3
2025-04-11 18:02:57,24,black,batch_3
2025-04-11 18:03:00,25,red,batch_3
2025-04-11 18:03:03,12,red,batch_3
2025-04-11 18:03:06,8,black,batch_3
2025-04-11 18:03:09,3,red,batch_3
2025-04-11 18:03:12,34,red,batch_3
2025-04-11 18:03:15,17,black,batch_3
2025-04-11 18:03:18,0,green,batch_3
2025-04-11 18:03:21,36,red,batch_3
2025-04-11 18:03:24,35,black,batch_3
2025-04-11 18:03:27,10,black,batch_3
2025-04-11 18:03:30,12,red,batch_3
2025-04-11 18:03:33,20,black,batch_3
2025-04-11 18:03:36,2,black,batch_3
2025-04-11 18:03:39,19,red,batch_3
2025-04-11 18:03:42,21,red,batch_3
2025-04-11 18:03:45,25,red,batch_3
2025-04-11 18:03:48,36,red,batch_3
2025-04-11 18:03:51,27,red,batch_3
2025-04-11 18:03:54,28,black,batch_3
2025-04-11 18:03:57,16,red,batch_3
2025-04-11 18:04:00,20,black,batch_3
2025-04-11 18:04:03,36,red,batch_3
2025-04-11 18:04:06,6,black,batch_3
2025-04-11 18:04:09,16,red,batch_3
2025-04-11 18:04:12,31,black,batch_3
2025-04-11 18:04:15,7,red,batch_3
2025-04-11 18:04:18,31,black,batch_3
2025-04-11 18:04:21,26,black,batch_3
2025-04-11 18:04:24,22,black,batch_3
2025-04-11 18:04:27,36,red,batch_3
2025-04-11 18:04:30,27,red,batch_3
2025-04-11 18:04:33,29,black,batch_3
2025-04-11 18:04:36,8,black,batch_3
2025-04-11 18:04:39,0,green,batch_3
2025-04-11 18:04:42,13,black,batch_3
2025-04-11 18:04:45,26,black,batch_3
2025-04-11 18:04:48,13,black,batch_3
2025-04-11 18:04:51,3,red,batch_3
2025-04-11 18:04:54,36,red,batch_3
2025-04-11 18:04:57,20,black,batch_3
2025-04-11 18:05:00,4,black,batch_3
2025-04-11 18:05:03,3,red,batch_3
2025-04-11 18:05:06,27,red,batch_3
2025-04-11 18:05:09,33,black,batch_3
2025-04-11 18:05:12,0,green,batch_3
2025-04-11 18:05:15,21,red,batch_3
2025-04-11 18:05:18,14,red,batch_3
2025-04-11 18:05:21,29,black,batch_3
2025-04-11 18:05:24,13,black,batch_3
2025-04-11 18:05:27,24,black,batch_3
2025-04-11 18:05:30,20,black,batch_3
2025-04-11 18:05:33,18,red,batch_3
2025-04-11 18:05:36,8,black,batch_3
2025-04-11 18:05:39,16,red,batch_3
2025-04-11 18:05:42,30,red,batch_3
2025-04-11 18:05:45,4,black,batch_3
2025-04-11 18:05:48,27,red,batch_3
2025-04-11 18:05:51,21,red,batch_3
2025-04-11 18:05:54,28,black,batch_3
2025-04-11 18:05:57,35,black,batch_3
2025-04-11 18:06:00,0,green,batch_3
2025-04-11 18:06:03,35,black,batch_3
2025-04-11 18:06:06,3,red,batch_3
2025-04-11 18:06:09,30,red,batch_3
2025-04-11 18:06:12,33,black,batch_3
2025-04-11 18:06:15,4,black,batch_3
2025-04-11 18:06:18,10,black,batch_3
2025-04-11 18:06:21,28,black,batch_3
2025-04-11 17:43:18,8,black,batch_4
2025-04-11 17:43:21,35,black,batch_4
2025-04-11 17:43:24,16,red,batch_4
2025-04-11 17:43:27,17,black,batch_4
2025-04-11 17:43:30,33,black,batch_4
2025-04-11 17:43:33,6,black,batch_4
2025-04-11 17:43:36,15,black,batch_4
2025-04-11 17:43:39,10,black,batch_4
2025-04-11 17:43:42,8,black,batch_4
2025-04-11 17:43:45,30,red,batch_4
2025-04-11 17:43:48,32,red,batch_4
2025-04-11 17:43:51,11,black,batch_4
2025-04-11 17:43:54,11,black,batch_4
2025-04-11 17:43:57,30,red,batch_4
2025-04-11 17:44:00,12,red,batch_4
2025-04-11 17:44:03,35,black,batch_4
2025-04-11 17:44:06,26,black,batch_4
2025-04-11 17:44:09,2,black,batch_4
2025-04-11 17:44:12,26,black,batch_4
2025-04-11 17:44:15,20,black,batch_4
2025-04-11 17:44:18,26,black,batch_4
2025-04-11 17:44:21,27,red,batch_4
2025-04-11 17:44:24,24,black,batch_4
2025-04-11 17:44:27,8,black,batch_4
2025-04-11 17:44:30,25,red,batch_4
2025-04-11 17:44:33,34,red,batch_4
2025-04-11 17:44:36,30,red,batch_4
2025-04-11 17:44:39,34,red,batch_4
2025-04-11 17:44:42,22,black,batch_4
2025-04-11 17:44:45,19,red,batch_4
2025-04-11 17:44:48,3,red,batch_4
2025-04-11 17:44:51,13,black,batch_4
2025-04-11 17:44:54,28,black,batch_4
2025-04-11 17:44:57,24,black,batch_4
2025-04-11 17:45:00,18,red,batch_4
2025-04-11 17:45:03,13,black,batch_4
2025-04-11 17:45:06,32,red,batch_4
2025-04-11 17:45:09,36,red,batch_4
2025-04-11 17:45:12,2,black,batch_4
2025-04-11 17:45:15,7,red,batch_4
2025-04-11 17:45:18,14,red,batch_4
2025-04-11 17:45:21,36,red,batch_4
2025-04-11 17:45:24,24,black,batch_4
2025-04-11 17:45:27,36,red,batch_4
2025-04-11 17:45:30,27,red,batch_4
2025-04-11 17:45:33,16,red,batch_4
2025-04-11 17:45:36,19,red,batch_4
2025-04-11 17:45:39,28,black,batch_4
2025-04-11 17:45:42,17,black,batch_4
2025-04-11 17:45:45,11,black,batch_4
2025-04-11 17:45:48,26,black,batch_4
2025-04-11 17:45:51,20,black,batch_4
2025-04-11 17:45:54,24,black,batch_4
2025-04-11 17:45:57,16,red,batch_4
2025-04-11 17:46:00,15,black,batch_4
2025-04-11 17:46:03,19,red,batch_4
2025-04-11 17:46:06,3,red,batch_4
2025-04-11 17:46:09,36,red,batch_4
2025-04-11 17:46:12,32,red,batch_4
2025-04-11 17:46:15,31,black,batch_4
2025-04-11 17:46:18,28,black,batch_4
2025-04-11 17:46:21,10,black,batch_4
2025-04-11 17:46:24,6,black,batch_4
2025-04-11 17:46:27,19,red,batch_4
2025-04-11 17:46:30,10,black,batch_4
2025-04-11 17:46:33,33,black,batch_4
2025-04-11 17:46:36,35,black,batch_4
2025-04-11 17:46:39,28,black,batch_4
2025-04-11 17:46:42,8,black,batch_4
2025-04-11 17:46:45,5,red,batch_4
2025-04-11 17:46:48,14,red,batch_4
2025-04-11 17:46:51,13,black,batch_4
2025-04-11 17:46:54,9,red,batch_4
2025-04-11 17:46:57,36,red,batch_4
2025-04-11 17:47:00,30,red,batch_4
2025-04-11 17:47:03,15,black,batch_4
2025-04-11 17:47:06,12,red,batch_4
2025-04-11 17:47:09,11,black,batch_4
2025-04-11 17:47:12,12,red,batch_4
2025-04-11 17:47:15,27,red,batch_4
2025-04-11 17:47:18,34,red,batch_4
2025-04-11 17:47:21,4,black,batch_4
2025-04-11 17:47:24,29,black,batch_4
2025-04-11 17:47:27,12,red,batch_4
2025-04-11 17:47:30,18,red,batch_4
2025-04-11 17:47:33,24,black,batch_4
2025-04-11 17:47:36,32,red,batch_4
2025-04-11 17:47:39,28,black,batch_4
2025-04-11 17:47:42,15,black,batch_4
2025-04-11 17:47:45,2,black,batch_4
2025-04-11 17:47:48,12,red,batch_4
2025-04-11 17:47:51,0,green,batch_4
2025-04-11 17:47:54,29,black,batch_4
2025-04-11 17:47:57,21,red,batch_4
2025-04-11 17:48:00,14,red,batch_4
2025-04-11 17:48:03,30,red,batch_4
2025-04-11 17:48:06,26,black,batch_4
2025-04-11 17:48:09,8,black,batch_4
2025-04-11 17:48:12,5,red,batch_4
2025-04-11 17:48:15,5,red,batch_4
2025-04-11 17:48:18,26,black,batch_4
2025-04-11 17:48:21,22,black,batch_4
2025-04-11 17:48:24,16,red,batch_4
2025-04-11 17:48:27,25,red,batch_4
2025-04-11 17:48:30,2,black,batch_4
2025-04-11 17:48:33,26,black,batch_4
2025-04-11 17:48:36,15,black,batch_4
2025-04-11 17:48:39,36,red,batch_4
2025-04-11 17:48:42,5,red,batch_4
2025-04-11 17:48:45,13,black,batch_4
2025-04-11 17:48:48,3,red,batch_4
2025-04-11 17:48:51,36,red,batch_4
2025-04-11 17:48:54,31,black,batch_4
2025-04-11 17:48:57,23,red,batch_4
2025-04-11 17:49:00,5,red,batch_4
2025-04-11 17:49:03,15,black,batch_4
2025-04-11 17:49:06,23,red,batch_4
2025-04-11 17:49:09,12,red,batch_4
2025-04-11 17:49:12,4,black,batch_4
2025-04-11 17:49:15,2,black,batch_4
2025-04-11 17:49:18,30,red,batch_4
2025-04-11 17:49:21,28,black,batch_4
2025-04-11 17:49:24,3,red,batch_4
2025-04-11 17:49:27,23,red,batch_4
2025-04-11 17:49:30,23,red,batch_4
2025-04-11 17:49:33,17,black,batch_4
2025-04-11 17:49:36,27,red,batch_4
2025-04-11 17:49:39,33,black,batch_4
2025-04-11 17:49:42,19,red,batch_4
2025-04-11 17:49:45,25,red,batch_4
2025-04-11 17:49:48,3,red,batch_4
2025-04-11 17:49:51,20,black,batch_4
2025-04-11 17:49:54,11,black,batch_4
2025-04-11 17:49:57,22,black,batch_4
2025-04-11 17:50:00,22,black,batch_4
2025-04-11 17:50:03,17,black,batch_4
2025-04-11 17:50:06,10,black,batch_4
2025-04-11 17:50:09,23,red,batch_4
2025-04-11 17:50:12,12,red,batch_4
2025-04-11 17:50:15,28,black,batch_4
2025-04-11 17:50:18,7,red,batch_4
2025-04-11 17:50:21,27,red,batch_4
2025-04-11 17:50:24,21,red,batch_4
2025-04-11 17:50:27,4,black,batch_4
2025-04-11 17:50:30,30,red,batch_4
2025-04-11 17:50:33,21,red,batch_4
2025-04-11 17:50:36,29,black,batch_4
2025-04-11 17:50:39,24,black,batch_4
2025-04-11 17:50:42,17,black,batch_4
2025-04-11 17:50:45,7,red,batch_4
2025-04-11 17:50:48,28,black,batch_4
2025-04-11 17:50:51,35,black,batch_4
2025-04-11 17:50:54,14,red,batch_4
2025-04-11 17:50:57,21,red,batch_4
2025-04-11 17:51:00,29,black,batch_4
2025-04-11 17:51:03,0,green,batch_4
2025-04-11 17:51:06,10,black,batch_4
2025-04-11 17:51:09,34,red,batch_4
2025-04-11 17:51:12,4,black,batch_4
2025-04-11 17:51:15,20,black,batch_4
2025-04-11 17:51:18,25,red,batch_4
2025-04-11 17:51:21,2,black,batch_4
2025-04-11 17:51:24,5,red,batch_4
2025-04-11 17:51:27,19,red,batch_4
2025-04-11 17:51:30,10,black,batch_4
2025-04-11 17:51:33,34,red,batch_4
2025-04-11 17:51:36,5,red,batch_4
2025-04-11 17:51:39,3,red,batch_4
2025-04-11 17:51:42,28,black,batch_4
2025-04-11 17:51:45,6,black,batch_4
2025-04-11 17:51:48,23,red,batch_4
2025-04-11 17:51:51,15,black,batch_4
2025-04-11 17:51:54,14,red,batch_4
2025-04-11 17:51:57,12,red,batch_4
2025-04-11 17:52:00,11,black,batch_4
2025-04-11 17:52:03,3,red,batch_4
2025-04-11 17:52:06,8,black,batch_4
2025-04-11 17:52:09,0,green,batch_4
2025-04-11 17:52:12,15,black,batch_4
2025-04-11 17:52:15,16,red,batch_4
2025-04-11 17:52:18,26,black,batch_4
2025-04-11 17:52:21,12,red,batch_4
2025-04-11 17:52:24,17,black,batch_4
2025-04-11 17:52:27,8,black,batch_4
2025-04-11 17:52:30,27,red,batch_4
2025-04-11 17:52:33,32,red,batch_4
2025-04-11 17:52:36,27,red,batch_4
2025-04-11 17:52:39,0,green,batch_4
2025-04-11 17:52:42,32,red,batch_4
2025-04-11 17:52:45,12,red,batch_4
2025-04-11 17:52:48,6,black,batch_4
2025-04-11 17:52:51,27,red,batch_4
2025-04-11 17:52:54,7,red,batch_4
2025-04-11 17:52:57,10,black,batch_4
2025-04-11 17:53:00,25,red,batch_4
2025-04-11 17:53:03,4,black,batch_4
2025-04-11 17:53:06,15,black,batch_4
2025-04-11 17:53:09,36,red,batch_4
2025-04-11 17:53:12,27,red,batch_4
2025-04-11 17:53:15,4,black,batch_4
2025-04-11 17:53:18,2,black,batch_4
2025-04-11 17:53:21,22,black,batch_4
2025-04-11 17:53:24,31,black,batch_4
2025-04-11 17:53:27,2,black,batch_4
2025-04-11 17:53:30,32,red,batch_4
2025-04-11 17:53:33,20,black,batch_4
2025-04-11 17:53:36,19,red,batch_4
2025-04-11 17:53:39,18,red,batch_4
2025-04-11 17:53:42,20,black,batch_4
2025-04-11 17:53:45,12,red,batch_4
2025-04-11 17:53:48,8,black,batch_4
2025-04-11 17:53:51,24,black,batch_4
2025-04-11 17:53:54,25,red,batch_4
2025-04-11 17:53:57,4,black,batch_4
2025-04-11 17:54:00,26,black,batch_4
2025-04-11 17:54:03,36,red,batch_4
2025-04-11 17:54:06,36,red,batch_4
2025-04-11 17:54:09,12,red,batch_4
2025-04-11 17:54:12,3,red,batch_4
2025-04-11 17:54:15,29,black,batch_4
2025-04-11 17:54:18,2,black,batch_4
2025-04-11 17:54:21,28,black,batch_4
2025-04-11 17:54:24,19,red,batch_4
2025-04-11 17:54:27,20,black,batch_4
2025-04-11 17:54:30,3,red,batch_4
2025-04-11 17:54:33,2,black,batch_4
2025-04-11 17:54:36,18,red,batch_4
2025-04-11 17:54:39,10,black,batch_4
2025-04-11 17:54:42,26,black,batch_4
2025-04-11 17:54:45,23,red,batch_4
2025-04-11 17:54:48,35,black,batch_4
2025-04-11 17:54:51,35,black,batch_4
2025-04-11 17:54:54,24,black,batch_4
2025-04-11 17:54:57,0,green,batch_4
2025-04-11 17:55:00,30,red,batch_4
2025-04-11 17:55:03,28,black,batch_4
2025-04-11 17:55:06,31,black,batch_4
2025-04-11 17:55:09,31,black,batch_4
2025-04-11 17:55:12,5,red,batch_4
2025-04-11 17:55:15,8,black,batch_4
2025-04-11 17:55:18,19,red,batch_4
2025-04-11 17:55:21,20,black,batch_4
2025-04-11 17:55:24,11,black,batch_4
2025-04-11 17:55:27,0,green,batch_4
2025-04-11 17:55:30,28,black,batch_4
2025-04-11 17:55:33,15,black,batch_4
2025-04-11 17:55:36,16,red,batch_4
2025-04-11 17:55:39,7,red,batch_4
2025-04-11 17:55:42,34,red,batch_4
2025-04-11 17:55:45,33,black,batch_4
2025-04-11 17:55:48,33,black,batch_4
2025-04-11 17:55:51,36,red,batch_4
2025-04-11 17:55:54,25,red,batch_4
2025-04-11 17:55:57,3,red,batch_4
2025-04-11 17:56:00,4,black,batch_4
2025-04-11 17:56:03,18,red,batch_4
2025-04-11 17:56:06,29,black,batch_4
2025-04-11 17:56:09,6,black,batch_4
2025-04-11 17:56:12,35,black,batch_4
2025-04-11 17:56:15,7,red,batch_4
2025-04-11 17:56:18,14,red,batch_4
2025-04-11 17:56:21,30,red,batch_4
2025-04-11 17:56:24,33,black,batch_4
2025-04-11 17:56:27,30,red,batch_4
2025-04-11 17:56:30,24,black,batch_4
2025-04-11 17:56:33,34,red,batch_4
2025-04-11 17:56:36,27,red,batch_4
2025-04-11 17:56:39,8,black,batch_4
2025-04-11 17:56:42,11,black,batch_4
2025-04-11 17:56:45,30,red,batch_4
2025-04-11 17:56:48,8,black,batch_4
2025-04-11 17:56:51,2,black,batch_4
2025-04-11 17:56:54,26,black,batch_4
2025-04-11 17:56:57,9,red,batch_4
2025-04-11 17:57:00,7,red,batch_4
2025-04-11 17:57:03,22,black,batch_4
2025-04-11 17:57:06,30,red,batch_4
2025-04-11 17:57:09,31,black,batch_4
2025-04-11 17:57:12,1,red,batch_4
2025-04-11 17:57:15,31,black,batch_4
2025-04-11 17:57:18,16,red,batch_4
2025-04-11 17:57:21,8,black,batch_4
2025-04-11 17:57:24,34,red,batch_4
2025-04-11 17:57:27,7,red,batch_4
2025-04-11 17:57:30,14,red,batch_4
2025-04-11 17:57:33,27,red,batch_4
2025-04-11 17:57:36,21,red,batch_4
2025-04-11 17:57:39,14,red,batch_4
2025-04-11 17:57:42,33,black,batch_4
2025-04-11 17:57:45,15,black,batch_4
2025-04-11 17:57:48,7,red,batch_4
2025-04-11 17:57:51,10,black,batch_4
2025-04-11 17:57:54,17,black,batch_4
2025-04-11 17:57:57,3,red,batch_4
2025-04-11 17:58:00,27,red,batch_4
2025-04-11 17:58:03,14,red,batch_4
2025-04-11 17:58:06,28,black,batch_4
2025-04-11 17:58:09,33,black,batch_4
2025-04-11 17:58:12,2,black,batch_4
2025-04-11 17:58:15,18,red,batch_4
2025-04-11 17:58:18,35,black,batch_4
2025-04-11 17:58:21,11,black,batch_4
2025-04-11 17:58:24,23,red,batch_4
2025-04-11 17:58:27,31,black,batch_4
2025-04-11 17:58:30,30,red,batch_4
2025-04-11 17:58:33,25,red,batch_4
2025-04-11 17:58:36,15,black,batch_4
2025-04-11 17:58:39,32,red,batch_4
2025-04-11 17:58:42,14,red,batch_4
2025-04-11 17:58:45,32,red,batch_4
2025-04-11 17:58:48,21,red,batch_4
2025-04-11 17:58:51,19,red,batch_4
2025-04-11 17:58:54,25,red,batch_4
2025-04-11 17:58:57,11,black,batch_4
2025-04-11 17:59:00,13,black,batch_4
2025-04-11 17:59:03,25,red,batch_4
2025-04-11 17:59:06,31,black,batch_4
2025-04-11 17:59:09,15,black,batch_4
2025-04-11 17:59:12,30,red,batch_4
2025-04-11 17:59:15,2,black,batch_4
2025-04-11 17:59:18,8,black,batch_4
2025-04-11 17:59:21,36,red,batch_4
2025-04-11 17:59:24,29,black,batch_4
2025-04-11 17:59:27,16,red,batch_4
2025-04-11 17:59:30,31,black,batch_4
2025-04-11 17:59:33,28,black,batch_4
2025-04-11 17:59:36,28,black,batch_4
2025-04-11 17:59:39,17,black,batch_4
2025-04-11 17:59:42,22,black,batch_4
2025-04-11 17:59:45,24,black,batch_4
2025-04-11 17:59:48,29,black,batch_4
2025-04-11 17:59:51,28,black,batch_4
2025-04-11 17:59:54,28,black,batch_4
2025-04-11 17:59:57,28,black,batch_4
2025-04-11 18:00:00,15,black,batch_4
2025-04-11 18:00:03,34,red,batch_4
2025-04-11 18:00:06,26,black,batch_4
2025-04-11 18:00:09,21,red,batch_4
2025-04-11 18:00:12,12,red,batch_4
2025-04-11 18:00:15,36,red,batch_4
2025-04-11 18:00:18,21,red,batch_4
2025-04-11 18:00:21,12,red,batch_4
2025-04-11 18:00:24,17,black,batch_4
2025-04-11 18:00:27,33,black,batch_4
2025-04-11 18:00:30,27,red,batch_4
2025-04-11 18:00:33,36,red,batch_4
2025-04-11 18:00:36,26,black,batch_4
2025-04-11 18:00:39,28,black,batch_4
2025-04-11 18:00:42,11,black,batch_4
2025-04-11 18:00:45,7,red,batch_4
2025-04-11 18:00:48,14,red,batch_4
2025-04-11 18:00:51,6,black,batch_4
2025-04-11 18:00:54,29,black,batch_4
2025-04-11 18:00:57,25,red,batch_4
2025-04-11 18:01:00,8,black,batch_4
2025-04-11 18:01:03,3,red,batch_4
2025-04-11 18:01:06,24,black,batch_4
2025-04-11 18:01:09,35,black,batch_4
2025-04-11 18:01:12,7,red,batch_4
2025-04-11 18:01:15,33,black,batch_4
2025-04-11 18:01:18,33,black,batch_4
2025-04-11 18:01:21,4,black,batch_4
2025-04-11 18:01:24,14,red,batch_4
2025-04-11 18:01:27,4,black,batch_4
2025-04-11 18:01:30,35,black,batch_4
2025-04-11 18:01:33,26,black,batch_4
2025-04-11 18:01:36,14,red,batch_4
2025-04-11 18:01:39,33,black,batch_4
2025-04-11 18:01:42,13,black,batch_4
2025-04-11 18:01:45,35,black,batch_4
2025-04-11 18:01:48,5,red,batch_4
2025-04-11 18:01:51,33,black,batch_4
2025-04-11 18:01:54,26,black,batch_4
2025-04-11 18:01:57,5,red,batch_4
2025-04-11 18:02:00,7,red,batch_4
2025-04-11 18:02:03,10,black,batch_4
2025-04-11 18:02:06,15,black,batch_4
2025-04-11 18:02:09,35,black,batch_4
2025-04-11 18:02:12,5,red,batch_4
2025-04-11 18:02:15,33,black,batch_4
2025-04-11 18:02:18,17,black,batch_4
2025-04-11 18:02:21,8,black,batch_4
2025-04-11 18:02:24,5,red,batch_4
2025-04-11 18:02:27,5,red,batch_4
2025-04-11 18:02:30,13,black,batch_4
2025-04-11 18:02:33,4,black,batch_4
2025-04-11 18:02:36,8,black,batch_4
2025-04-11 18:02:39,7,red,batch_4
2025-04-11 18:02:42,11,black,batch_4
2025-04-11 18:02:45,30,red,batch_4
2025-04-11 18:02:48,34,red,batch_4
2025-04-11 18:02:51,32,red,batch_4
2025-04-11 18:02:54,31,black,batch_4
2025-04-11 18:02:57,23,red,batch_4
2025-04-11 18:03:00,15,black,batch_4
2025-04-11 18:03:03,4,black,batch_4
2025-04-11 18:03:06,20,black,batch_4
2025-04-11 18:03:09,8,black,batch_4
2025-04-11 18:03:12,14,red,batch_4
2025-04-11 18:03:15,31,black,batch_4
